90,topo-zoo/Internetmci.gml,70, SUCCESS
92,topo-zoo/LambdaNet.gml,65, SUCCESS
94,topo-zoo/Arnes.gml,70, SUCCESS
94,topo-zoo/Grnet.gml,60, SUCCESS
96,topo-zoo/Bics.gml,72, SUCCESS
98,topo-zoo/Xspedius.gml,66, SUCCESS
98,topo-zoo/Sunet.gml,70, SUCCESS
100,topo-zoo/BtLatinAmerica.gml,52, SUCCESS
100,topo-zoo/Roedunet.gml,66, SUCCESS
102,topo-zoo/Cesnet200706.gml,60, SUCCESS
104,topo-zoo/Cudi.gml,58, SUCCESS
104,topo-zoo/PionierL3.gml,54, SUCCESS
104,topo-zoo/Geant2009.gml,76, SUCCESS
104,topo-zoo/RoedunetFibre.gml,52, SUCCESS
106,topo-zoo/Highwinds.gml,62, SUCCESS
106,topo-zoo/Intranetwork.gml,70, SUCCESS
112,topo-zoo/Renater2010.gml,78, SUCCESS
114,topo-zoo/AttMpls.gml,68, SUCCESS
116,topo-zoo/Geant2010.gml,74, SUCCESS
118,topo-zoo/Cernet.gml,56, SUCCESS
122,topo-zoo/Ntelos.gml,88, SUCCESS
122,topo-zoo/Geant2012.gml,92, SUCCESS
124,topo-zoo/Forthnet.gml,78, SUCCESS
124,topo-zoo/DeutscheTelekom.gml,100, SUCCESS
126,topo-zoo/SwitchL3.gml,98, SUCCESS
126,topo-zoo/Cesnet201006.gml,100, SUCCESS
128,topo-zoo/Iris.gml,84, SUCCESS
130,topo-zoo/Bellcanada.gml,82, SUCCESS
130,topo-zoo/BeyondTheNetwork.gml,84, SUCCESS
132,topo-zoo/Chinanet.gml,98, SUCCESS
132,topo-zoo/Bellsouth.gml,80, SUCCESS
132,topo-zoo/Iij.gml,86, SUCCESS
136,topo-zoo/Garr200908.gml,94, SUCCESS
136,topo-zoo/Garr201001.gml,82, SUCCESS
136,topo-zoo/Garr200912.gml,82, SUCCESS
138,topo-zoo/Garr200909.gml,90, SUCCESS
140,topo-zoo/Telcove.gml,90, SUCCESS
140,topo-zoo/Palmetto.gml,100, SUCCESS
142,topo-zoo/Garr201003.gml,84, SUCCESS
142,topo-zoo/Garr201004.gml,84, SUCCESS
142,topo-zoo/Garr200902.gml,102, SUCCESS
144,topo-zoo/Garr201005.gml,96, SUCCESS
146,topo-zoo/Surfnet.gml,116, SUCCESS
148,topo-zoo/Garr201008.gml,98, SUCCESS
148,topo-zoo/Syringa.gml,103, SUCCESS
148,topo-zoo/Garr201007.gml,98, SUCCESS
148,topo-zoo/Latnet.gml,88, SUCCESS
150,topo-zoo/Garr201012.gml,90, SUCCESS
150,topo-zoo/Garr201010.gml,90, SUCCESS
152,topo-zoo/Sinet.gml,96, SUCCESS
152,topo-zoo/BtNorthAmerica.gml,130, SUCCESS
152,topo-zoo/Garr201101.gml,120, SUCCESS
154,topo-zoo/Garr201102.gml,98, SUCCESS
156,topo-zoo/Internode.gml,120, SUCCESS
158,topo-zoo/UsSignal.gml,102, SUCCESS
158,topo-zoo/AsnetAm.gml,122, SUCCESS
162,topo-zoo/HiberniaGlobal.gml,104, SUCCESS
162,topo-zoo/Garr201103.gml,102, SUCCESS
164,topo-zoo/Ulaknet.gml, FAIL,
166,topo-zoo/Garr201104.gml,96, SUCCESS
166,topo-zoo/Missouri.gml,108, SUCCESS
168,topo-zoo/Garr201105.gml,117, SUCCESS
168,topo-zoo/Uunet.gml,124, SUCCESS
170,topo-zoo/Columbus.gml,118, SUCCESS
170,topo-zoo/Garr201107.gml,132, SUCCESS
170,topo-zoo/Garr201108.gml,132, SUCCESS
172,topo-zoo/Garr201109.gml,96, SUCCESS
174,topo-zoo/Garr201111.gml,130, SUCCESS
174,topo-zoo/Dfn.gml,134, SUCCESS
174,topo-zoo/Garr201110.gml,137, SUCCESS
178,topo-zoo/Garr201112.gml,126, SUCCESS
178,topo-zoo/Garr201201.gml,126, SUCCESS
178,topo-zoo/Tinet.gml,122, SUCCESS
184,topo-zoo/Esnet.gml,144, SUCCESS
184,topo-zoo/Switch.gml,132, SUCCESS
184,topo-zoo/VtlWavenet2008.gml,134, SUCCESS
192,topo-zoo/VtlWavenet2011.gml,128, SUCCESS
,,,
196,topo-zoo/Uninett2011.gml,132, SUCCESS
202,topo-zoo/Uninett2010.gml,148, SUCCESS
202,topo-zoo/RedBestel.gml,130, SUCCESS
212,topo-zoo/Oteglobe.gml,142, SUCCESS
226,topo-zoo/Globenet.gml,152, SUCCESS
236,topo-zoo/Tw.gml,162, SUCCESS
258,topo-zoo/Pern.gml,176, SUCCESS
300,topo-zoo/Ion.gml,192, SUCCESS
302,topo-zoo/DialtelecomCz.gml,192, SUCCESS
